,emotion_str,country,tweet,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm,date
169,enthusiasm,United Arab Emirates,60,United Arab Emirates,ARE,784,United Arab Emirates,5.21,,4032.0,11.516314779270633,March
170,enthusiasm,United Kingdom,1326,United Kingdom,GBR,826,United Kingdom,17.75,Statista,139284.0,74.70422535211267,March
171,enthusiasm,United States,5484,United States,USA,840,United States,64.2,Statista,454626.0,85.42056074766354,March
172,fun,Australia,252,Australia,AUS,36,Australia,5.0,Statista,22578.0,50.4,March
173,fun,Belgium,42,Belgium,BEL,56,Belgium,1.0,,2268.0,42.0,March
174,fun,Brazil,18,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,1.2543554006968642,March
175,fun,Canada,396,Canada,CAN,124,Canada,8.15,Statista,38382.0,48.58895705521472,March
176,fun,China,72,China,CHN,156,China,2.0,NY Times,7482.0,36.0,March
177,fun,France,18,France,FRA,250,France,8.9,Statista,3192.0,2.0224719101123596,March
178,fun,Germany,66,Germany,DEU,276,Germany,6.1,Statista,4140.0,10.819672131147541,March
179,fun,Ghana,216,Ghana,GHA,288,Ghana,2.0,,6312.0,108.0,March
180,fun,Hong Kong,48,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,32.0,March
181,fun,India,612,India,IND,356,India,13.15,Statista,90480.0,46.539923954372625,March
182,fun,Indonesia,30,Indonesia,IDN,360,Indonesia,11.8,,3954.0,2.542372881355932,March
183,fun,Ireland,120,Ireland,IRL,372,Ireland,2.5,,12138.0,48.0,March
184,fun,Italy,78,Italy,ITA,380,Italy,2.5,,3822.0,31.2,March
185,fun,Japan,30,Japan,JPN,392,Japan,48.45,Statista,4314.0,0.6191950464396284,March
186,fun,Kenya,96,Kenya,KEN,404,Kenya,8.2,google,9228.0,11.707317073170733,March
187,fun,Kingdom of Saudi Arabia,12,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,0.8,March
188,fun,Malaysia,222,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,56.92307692307693,March
189,fun,Mexico,6,Mexico,MEX,484,Mexico,25.7,,1746.0,0.23346303501945526,March
190,fun,New Zealand,30,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,33.333333333333336,March
191,fun,Nigeria,378,Nigeria,NGA,566,Nigeria,8.4,,38400.0,45.0,March
192,fun,Pakistan,42,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,16.153846153846153,March
193,fun,Republic of Korea,6,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,0.9917355371900827,March
194,fun,Republic of the Philippines,180,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,25.174825174825173,March
195,fun,Singapore,12,Singapore,SGP,702,Singapore,1.3,,3246.0,9.23076923076923,March
196,fun,South Africa,306,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,36.0,March
197,fun,Spain,66,Spain,ESP,724,Spain,8.4,Statista,4080.0,7.857142857142857,March
198,fun,Sri Lanka,6,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,12.0,March
199,fun,Sweden,12,Sweden,SWE,752,Sweden,2.0,,1422.0,6.0,March
